dtmnfr;nuts1_dsg;nuts1_cod;nuts2_dsg;nuts2_cod;nuts3_dsg;nuts3_cod;distrito_ilha_dsg;município_dsg;freguesia_dsg;area_ha;area_km2
"110814";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Lourinhã;União das freguesias de São Bartolomeu dos Galegos e Moledo;2009.6;20.1
"110815";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Lourinhã;Atalaia;744.77;7.45
"110816";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Lourinhã;Lourinhã;3903.27;39.03
"110902";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Carvoeira;821.29;8.21
"110904";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Encarnação;2851.13;28.51
"110906";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Ericeira;1205.01;12.05
"110909";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Mafra;4795.27;47.95
"110911";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Milharado;2443.14;24.43
"110913";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;Santo Isidoro;2483.19;24.83
"110918";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;União das freguesias de Azueira e Sobral da Abelheira;3062.76;30.63
"110919";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário";3164.57;31.65
"110920";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;União das freguesias de Igreja Nova e Cheleiros;3706.58;37.07
"110921";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;União das freguesias de Malveira e São Miguel de Alcainça;1684.53;16.85
"110922";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Mafra;União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;2948.03;29.48
"111002";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Oeiras;Barcarena;901.33;9.01
"111009";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Oeiras;Porto Salvo;734.29;7.34
"111012";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Oeiras;"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo";718.28;7.18
"111013";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Oeiras;União das freguesias de Carnaxide e Queijas;881.28;8.81
"111014";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Oeiras;"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias";1353.13;13.53
"111102";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Algueirão-Mem Martins;1599.55;16
"111105";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Colares;3337.17;33.37
"111108";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Rio de Mouro;1649.38;16.49
"111115";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Casal de Cambra;216.95;2.17
"111122";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;União das freguesias de Agualva e Mira-Sintra;598.06;5.98
"111124";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;União das freguesias do Cacém e São Marcos;444.38;4.44
"111125";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;União das freguesias de Massamá e Monte Abraão;308.58;3.09
"111128";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)";6355.25;63.55
"111129";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Almargem do Bispo;3979.91;39.8
"111130";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Belas;2283.85;22.84
"111131";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Montelavar;861.9;8.62
"111132";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Pêro Pinheiro;1564.94;15.65
"111133";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Queluz;363.08;3.63
"111134";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;São João das Lampas;5750;57.5
"111135";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Sintra;Terrugem;2609.71;26.1
"111201";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Sobral de Monte Agraço;Santo Quintino;2900.18;29
"111202";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Sobral de Monte Agraço;Sapataria;1440.46;14.4
"111203";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Sobral de Monte Agraço;Sobral de Monte Agraço;869.68;8.7
"111306";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Freiria;1343.27;13.43
"111310";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Ponte do Rol;967.28;9.67
"111311";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Ramalhal;3683.52;36.84
"111314";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;São Pedro da Cadeira;2385.19;23.85
"111316";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Silveira;2496.82;24.97
"111317";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Turcifal;2470.02;24.7
"111318";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Ventosa;2598.12;25.98
"111322";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;União das freguesias de Campelos e Outeiro da Cabeça;2996.32;29.96
"111323";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;União das freguesias de Carvoeira e Carmões;2096.75;20.97
"111325";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;União das freguesias de Maxial e Monte Redondo;3838.64;38.39
"111326";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;"Santa Maria, São Pedro e Matacães";6244.08;62.44
"111327";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;A dos Cunhados;4433.49;44.33
"111328";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Dois Portos;3657.79;36.58
"111329";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Maceira;838.8;8.39
"111330";Continente;"1";Oeste e Vale do Tejo;1D;Oeste;"1D1";Lisboa;Torres Vedras;Runa;664.8;6.65
"111408";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;Vialonga;1792.9;17.93
"111409";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;Vila Franca de Xira;21286.96;212.87
"111412";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;"União das freguesias de Alhandra, São João dos Montes e Calhandriz";2753.54;27.54
"111413";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;União das freguesias de Alverca do Ribatejo e Sobralinho;2391.8;23.92
"111414";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;União das freguesias de Castanheira do Ribatejo e Cachoeiras;2678.11;26.78
"111415";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Vila Franca de Xira;União das freguesias de Póvoa de Santa Iria e Forte da Casa;916.1;9.16
"111512";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Alfragide;251.12;2.51
"111513";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Águas Livres;221.28;2.21
"111514";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Encosta do Sol;280.2;2.8
"111515";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Falagueira-Venda Nova;285.74;2.86
"111516";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Mina de Água;809.22;8.09
"111517";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Amadora;Venteira;530.92;5.31
"111603";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Odivelas;Odivelas;504.45;5.04
"111608";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Odivelas;União das freguesias de Pontinha e Famões;921.03;9.21
"111609";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Odivelas;União das freguesias de Póvoa de Santo Adrião e Olival Basto;262.97;2.63
"111610";Continente;"1";Grande Lisboa;1A;Grande Lisboa;1A0;Lisboa;Odivelas;União das freguesias de Ramada e Caneças;965.91;9.66
"120101";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Alter do Chão;Alter do Chão;14085.15;140.85
"120102";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Alter do Chão;Chancelaria;7170.07;71.7
"120103";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Alter do Chão;Seda;11243.45;112.43
"120104";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Alter do Chão;Cunheira;3707.95;37.08
"120201";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Arronches;Assunção;20450.87;204.51
"120202";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Arronches;Esperança;5714.79;57.15
"120203";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Arronches;Mosteiros;5299.06;52.99
"120302";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;Aldeia Velha;12610.94;126.11
"120303";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;Avis;9208.86;92.09
"120305";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;Ervedal;3807.48;38.07
"120306";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;Figueira e Barros;7026.45;70.26
"120309";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;União das freguesias de Alcórrego e Maranhão;12875.39;128.75
"120310";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Avis;União das freguesias de Benavila e Valongo;15067.39;150.67
"120401";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Campo Maior;Nossa Senhora da Expectação;10506.47;105.06
"120402";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Campo Maior;Nossa Senhora da Graça dos Degolados;3575.11;35.75
"120403";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Campo Maior;São João Baptista;10638.58;106.39
"120501";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Castelo de Vide;Nossa Senhora da Graça de Póvoa e Meadas;7354.57;73.55
"120502";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Castelo de Vide;Santa Maria da Devesa;5633.4;56.33
"120503";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Castelo de Vide;Santiago Maior;5883.38;58.83
"120504";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Castelo de Vide;São João Baptista;7619.89;76.2
"120601";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Crato;Aldeia da Mata;3728.41;37.28
"120604";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Crato;Gáfete;4614.77;46.15
"120605";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Crato;Monte da Pedra;6007.57;60.08
"120607";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Crato;"União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso";25456.14;254.56
"120706";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;Santa Eulália;9851.79;98.52
"120707";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;São Brás e São Lourenço;4763.42;47.63
"120708";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;São Vicente e Ventosa;10167.83;101.68
"120712";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;"Assunção, Ajuda, Salvador e Santo Ildefonso";9866.22;98.66
"120713";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;"Caia, São Pedro e Alcáçova";10404.29;104.04
"120714";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;União das freguesias de Barbacena e Vila Fernando;8253.09;82.53
"120716";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;Terrugem;7272.57;72.73
"120717";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Elvas;Vila Boim;2549.65;25.5
"120801";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Fronteira;Cabeço de Vide;6580.81;65.81
"120802";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Fronteira;Fronteira;14139.33;141.39
"120803";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Fronteira;São Saturnino;4139.45;41.39
"120902";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Gavião;Belver;6983.89;69.84
"120903";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Gavião;Comenda;9002.16;90.02
"120905";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Gavião;Margem;5685.29;56.85
"120906";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Gavião;União das freguesias de Gavião e Atalaia;7788.11;77.88
"121001";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Marvão;Beirã;4475.98;44.76
"121002";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Marvão;Santa Maria de Marvão;2335.23;23.35
"121003";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Marvão;Santo António das Areias;3599.13;35.99
"121004";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Marvão;São Salvador da Aramenha;5079.56;50.8
"121101";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Monforte;Assumar;6383.22;63.83
"121102";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Monforte;Monforte;21473.66;214.74
"121103";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Monforte;Santo Aleixo;5850.59;58.51
"121104";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Monforte;Vaiamonte;8317.35;83.17
"121201";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;Alpalhão;3423.38;34.23
"121205";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;Montalvão;12416.9;124.17
"121207";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;Santana;2719.37;27.19
"121208";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;São Matias;5466.33;54.66
"121210";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;Tolosa;2352.81;23.53
"121211";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;União das freguesias de Arez e Amieira do Tejo;15822.7;158.23
"121212";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Nisa;"União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão";15366.35;153.66
"121301";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Galveias;7982.93;79.83
"121302";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Montargil;29694.44;296.94
"121304";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Foros de Arrão;8436.54;84.37
"121305";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Longomel;4697.08;46.97
"121309";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Ponte de Sor;17355.07;173.55
"121310";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Tramaga;9226.69;92.27
"121311";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Ponte de Sor;Vale de Açor;6589.35;65.89
"121401";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;Alagoa;1815.63;18.16
"121402";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;Alegrete;8692.38;86.92
"121404";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;Fortios;6585.37;65.85
"121410";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;Urra;12998.28;129.98
"121411";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;União das freguesias da Sé e São Lourenço;2360.81;23.61
"121412";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;União das freguesias de Reguengo e São Julião;7218.65;72.19
"121413";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Portalegre;União das freguesias de Ribeira de Nisa e Carreiras;5042.53;50.43
"121501";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Sousel;Cano;4942.54;49.43
"121502";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Sousel;Casa Branca;10100.4;101
"121503";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Sousel;Santo Amaro;3961.01;39.61
"121504";Continente;"1";Alentejo;1C;Alto Alentejo;1C3;Portalegre;Sousel;Sousel;8928.24;89.28
"130103";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Ansiães;2719.01;27.19
"130107";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Candemil;1200.88;12.01
"130112";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Fregim;1036.9;10.37
"130115";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Fridão;786.9;7.87
"130117";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Gondar;963.94;9.64
"130118";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Jazente;335.39;3.35
"130119";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Lomba;362.93;3.63
"130120";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Louredo;359.77;3.6
"130121";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Lufrei;645.28;6.45
"130123";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Mancelos;1213.33;12.13
"130126";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Padronelo;248.49;2.48
"130128";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Rebordelo;1565.75;15.66
"130129";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Salvador do Monte;747.94;7.48
"130134";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Gouveia (São Simão);1249.26;12.49
"130135";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Telões;1447.2;14.47
"130136";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Travanca;868.97;8.69
"130138";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Vila Caiz;852.32;8.52
"130139";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Vila Chã do Marão;671.15;6.71
"130141";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;"União das freguesias de Aboadela, Sanche e Várzea";3044.84;30.45
"130142";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;"União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão";1521.26;15.21
"130143";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;"União das freguesias de Bustelo, Carneiro e Carvalho de Rei";2342.91;23.43
"130144";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;União das freguesias de Figueiró (Santiago e Santa Cristina);811.48;8.11
"130145";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;União das freguesias de Freixo de Cima e de Baixo;881.5;8.82
"130146";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;União das freguesias de Olo e Canadelo;1951.49;19.51
"130147";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;Vila Meã;1096.26;10.96
"130148";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Amarante;"União das freguesias de Vila Garcia, Aboim e Chapa";1207.98;12.08
"130204";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Frende;290.01;2.9
"130205";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Gestaçô;1422.45;14.22
"130206";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Gove;1153.23;11.53
"130207";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Grilo;594.41;5.94
"130208";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Loivos do Monte;874.94;8.75
"130215";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Santa Marinha do Zêzere;1068.89;10.69
"130219";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Valadares;992.99;9.93
"130220";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;Viariz;623.48;6.23
"130221";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Ancede e Ribadouro;1436.01;14.36
"130222";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Baião (Santa Leocádia) e Mesquinhata;856.64;8.57
"130223";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Campelo e Ovil;3181.08;31.81
"130224";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Loivos da Ribeira e Tresouras;717.46;7.17
"130225";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;1611.36;16.11
"130226";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Baião;União das freguesias de Teixeira e Teixeiró;2629.87;26.3
"130301";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Aião;277.87;2.78
"130302";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Airães;401.05;4.01
"130305";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Friande;328.7;3.29
"130306";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Idães;711.13;7.11
"130307";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Jugueiros;744.86;7.45
"130313";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Penacova;299.91;3
"130314";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Pinheiro;357.44;3.57
"130315";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Pombeiro de Ribavizela;480.9;4.81
"130317";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Refontoura;343.93;3.44
"130318";Continente;"1";Norte;"11";Tâmega e Sousa;11C;Porto;Felgueiras;Regilde;308.17;3.08
